component,source_file,function,ghidra_address,target_module,port_status,parity_evidence,notes
qagame,nitmod_unknown.c,exprUsesSrclistCb,,,untriaged,,
qagame,nitmod_unknown.c,exprNodeIsDeterministic,,,untriaged,,
qagame,nitmod_unknown.c,resolveRemoveWindowsCb,,,untriaged,,
qagame,nitmod_unknown.c,computeYMD_part_280,,,untriaged,,
qagame,nitmod_unknown.c,computeJD_part_281,,,untriaged,,
qagame,nitmod_unknown.c,unixSetSystemCall,,,untriaged,,
qagame,nitmod_unknown.c,columnTypeImpl,,,untriaged,,
qagame,nitmod_unknown.c,parseHhMmSs,,,untriaged,,
qagame,nitmod_unknown.c,dotlockUnlock,,,untriaged,,
qagame,nitmod_unknown.c,unixFileSize,,,untriaged,,
qagame,nitmod_unknown.c,unk_func_0012bb9b,,,untriaged,,
qagame,nitmod_unknown.c,findElementWithHash_constprop_705,,,untriaged,,
qagame,nitmod_unknown.c,unixSectorSize,,,untriaged,,
qagame,nitmod_unknown.c,unixCurrentTime,,,untriaged,,
qagame,nitmod_unknown.c,recomputeColumnsUsedExpr,,,untriaged,,
qagame,nitmod_unknown.c,applyNumericAffinity,,,untriaged,,
qagame,nitmod_unknown.c,invokeProfileCallback,,,untriaged,,
qagame,nitmod_unknown.c,setupLookaside,,,untriaged,,
qagame,nitmod_unknown.c,rowSetTreeToList,,,untriaged,,
qagame,nitmod_unknown.c,exprExistsToInIter,,,untriaged,,
qagame,nitmod_unknown.c,measureAllocationSize,,,untriaged,,
qagame,nitmod_unknown.c,renameWalkWith_isra_274,,,untriaged,,
qagame,nitmod_unknown.c,renameUnmapSelectCb,,,untriaged,,
qagame,nitmod_unknown.c,renameTableSelectCb,,,untriaged,,
qagame,nitmod_unknown.c,computeYMD_HMS,,,untriaged,,
qagame,nitmod_unknown.c,rowSetNDeepTree,,,untriaged,,
qagame,nitmod_unknown.c,rowSetEntrySort,,,untriaged,,
qagame,nitmod_unknown.c,updateRangeAffinityStr,,,untriaged,,
qagame,nitmod_unknown.c,exprNodeIsConstant,,,untriaged,,
qagame,nitmod_unknown.c,dotlockLock,,,untriaged,,
qagame,nitmod_unknown.c,unixWrite,,,untriaged,,
qagame,nitmod_unknown.c,getIntArg,,,untriaged,,
qagame,nitmod_unknown.c,srclistRenumberCursors_constprop_602,,,untriaged,,
qagame,nitmod_unknown.c,patternCompare,,,untriaged,,
qagame,nitmod_unknown.c,whereLoopOutputAdjust,,,untriaged,,
qagame,nitmod_unknown.c,dupedExprSize,,,untriaged,,
qagame,nitmod_unknown.c,subjournalPageIfRequired,,,untriaged,,
qagame,nitmod_unknown.c,unixShmLock,,,untriaged,,
qagame,nitmod_unknown.c,pragmaVtabDisconnect,,,untriaged,,
qagame,nitmod_unknown.c,memjrnlClose,,,untriaged,,
qagame,nitmod_unknown.c,nocaseCollatingFunc,,,untriaged,,
qagame,nitmod_unknown.c,analysisLoader,,,untriaged,,
qagame,nitmod_unknown.c,unixLock,,,untriaged,,
qagame,nitmod_unknown.c,unsetJoinExpr,,,untriaged,,
qagame,nitmod_unknown.c,readJournalHdr,,,untriaged,,
qagame,nitmod_unknown.c,statAccumDestructor,,,untriaged,,
qagame,nitmod_unknown.c,dbMallocRawFinish,,,untriaged,,
qagame,nitmod_unknown.c,whereIndexExprTransColumn,,,untriaged,,
qagame,nitmod_unknown.c,exprINAffinity_isra_322,,,untriaged,,
qagame,nitmod_unknown.c,autoIncBegin,,,untriaged,,
qagame,nitmod_unknown.c,triggerStepAllocate,,,untriaged,,
qagame,nitmod_unknown.c,memjrnlTruncate,,,untriaged,,
qagame,nitmod_unknown.c,resizeIndexObject_part_318,,,untriaged,,
qagame,nitmod_unknown.c,resolveP2Values,,,untriaged,,
qagame,nitmod_unknown.c,agginfoFree,,,untriaged,,
qagame,nitmod_unknown.c,dbReallocFinish,,,untriaged,,
qagame,nitmod_unknown.c,growOpArray_isra_291,,,untriaged,,
qagame,nitmod_unknown.c,growOp3,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3VdbeAddOp3,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3VdbeAddOp4Int,,,untriaged,,
qagame,nitmod_unknown.c,integrityCheckResultRow,,,untriaged,,
qagame,nitmod_unknown.c,whereLoopResize_part_319,,,untriaged,,
qagame,nitmod_unknown.c,resizeResolveLabel_isra_289,,,untriaged,,
qagame,nitmod_unknown.c,releaseMemArray_part_283,,,untriaged,,
qagame,nitmod_unknown.c,apiHandleError,,,untriaged,,
qagame,nitmod_unknown.c,last_insert_rowid,,,untriaged,,
qagame,nitmod_unknown.c,total_changes,,,untriaged,,
qagame,nitmod_unknown.c,changes,,,untriaged,,
qagame,nitmod_unknown.c,signFunc,,,untriaged,,
qagame,nitmod_unknown.c,out2PrereleaseWithClear,,,untriaged,,
qagame,nitmod_unknown.c,out2Prerelease_isra_285,,,untriaged,,
qagame,nitmod_unknown.c,callFinaliser,,,untriaged,,
qagame,nitmod_unknown.c,strAccumFinishRealloc,,,untriaged,,
qagame,nitmod_unknown.c,withDup,,,untriaged,,
qagame,nitmod_unknown.c,exprDup_constprop_678,,,untriaged,,
qagame,nitmod_unknown.c,exprDup_constprop_677,,,untriaged,,
qagame,nitmod_unknown.c,propagateConstantExprRewrite,,,untriaged,,
qagame,nitmod_unknown.c,exprDup,,,untriaged,,
qagame,nitmod_unknown.c,enlargeAndAppend,,,untriaged,,
qagame,nitmod_unknown.c,explainAppendTerm,,,untriaged,,
qagame,nitmod_unknown.c,tokenExpr,,,untriaged,,
qagame,nitmod_unknown.c,exprSelectUsage,,,untriaged,,
qagame,nitmod_unknown.c,createAggContext_isra_305,,,untriaged,,
qagame,nitmod_unknown.c,row_numberStepFunc,,,untriaged,,
qagame,nitmod_unknown.c,last_valueInvFunc,,,untriaged,,
qagame,nitmod_unknown.c,countStep,,,untriaged,,
qagame,nitmod_unknown.c,countInverse,,,untriaged,,
qagame,nitmod_unknown.c,row_numberValueFunc,,,untriaged,,
qagame,nitmod_unknown.c,sumInverse,,,untriaged,,
qagame,nitmod_unknown.c,countFinalize,,,untriaged,,
qagame,nitmod_unknown.c,sumStep,,,untriaged,,
qagame,nitmod_unknown.c,totalFinalize,,,untriaged,,
qagame,nitmod_unknown.c,dense_rankStepFunc,,,untriaged,,
qagame,nitmod_unknown.c,cume_distInvFunc,,,untriaged,,
qagame,nitmod_unknown.c,percent_rankInvFunc,,,untriaged,,
qagame,nitmod_unknown.c,ntileInvFunc,,,untriaged,,
qagame,nitmod_unknown.c,avgFinalize,,,untriaged,,
qagame,nitmod_unknown.c,cume_distStepFunc,,,untriaged,,
qagame,nitmod_unknown.c,percent_rankStepFunc,,,untriaged,,
qagame,nitmod_unknown.c,cume_distValueFunc,,,untriaged,,
qagame,nitmod_unknown.c,rankStepFunc,,,untriaged,,
qagame,nitmod_unknown.c,rankValueFunc,,,untriaged,,
qagame,nitmod_unknown.c,dense_rankValueFunc,,,untriaged,,
qagame,nitmod_unknown.c,percent_rankValueFunc,,,untriaged,,
qagame,nitmod_unknown.c,ntileValueFunc,,,untriaged,,
qagame,nitmod_unknown.c,localtimeOffset_isra_470,,,untriaged,,
qagame,nitmod_unknown.c,absFunc,,,untriaged,,
qagame,nitmod_unknown.c,sumFinalize,,,untriaged,,
qagame,nitmod_unknown.c,ntileStepFunc,,,untriaged,,
qagame,nitmod_unknown.c,zeroblobFunc,,,untriaged,,
qagame,nitmod_unknown.c,setPragmaResultColumnNames,,,untriaged,,
qagame,nitmod_unknown.c,last_valueValueFunc,,,untriaged,,
qagame,nitmod_unknown.c,nth_valueFinalizeFunc,,,untriaged,,
qagame,nitmod_unknown.c,last_valueFinalizeFunc,,,untriaged,,
qagame,nitmod_unknown.c,first_valueFinalizeFunc,,,untriaged,,
qagame,nitmod_unknown.c,minMaxValue,,,untriaged,,
qagame,nitmod_unknown.c,minMaxFinalize,,,untriaged,,
qagame,nitmod_unknown.c,sourceidFunc,,,untriaged,,
qagame,nitmod_unknown.c,versionFunc,,,untriaged,,
qagame,nitmod_unknown.c,typeofFunc,,,untriaged,,
qagame,nitmod_unknown.c,compileoptiongetFunc,,,untriaged,,
qagame,nitmod_unknown.c,computeNumericType,,,untriaged,,
qagame,nitmod_unknown.c,numericType,,,untriaged,,
qagame,nitmod_unknown.c,groupConcatValue,,,untriaged,,
qagame,nitmod_unknown.c,pragmaVtabColumn,,,untriaged,,
qagame,nitmod_unknown.c,statInit,,,untriaged,,
qagame,nitmod_unknown.c,groupConcatFinalize,,,untriaged,,
qagame,nitmod_unknown.c,freeP4FuncCtx,,,untriaged,,
qagame,nitmod_unknown.c,exprListDeleteNN_constprop_687,,,untriaged,,
qagame,nitmod_unknown.c,clearSelect_constprop_688,,,untriaged,,
qagame,nitmod_unknown.c,upsertDelete_constprop_651,,,untriaged,,
qagame,nitmod_unknown.c,deleteTable_constprop_697,,,untriaged,,
qagame,nitmod_unknown.c,clearSelect,,,untriaged,,
qagame,nitmod_unknown.c,exprListDeleteNN,,,untriaged,,
qagame,nitmod_unknown.c,upsertDelete,,,untriaged,,
qagame,nitmod_unknown.c,whereInfoFree,,,untriaged,,
qagame,nitmod_unknown.c,agginfoPersistExprCb,,,untriaged,,
qagame,nitmod_unknown.c,exprListAppendList,,,untriaged,,
qagame,nitmod_unknown.c,whereClauseInsert,,,untriaged,,
qagame,nitmod_unknown.c,deleteTable,,,untriaged,,
qagame,nitmod_unknown.c,yy_destructor,,,untriaged,,
qagame,nitmod_unknown.c,freeP4Mem,,,untriaged,,
qagame,nitmod_unknown.c,freeP4,,,untriaged,,
qagame,nitmod_unknown.c,codeReal,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3VdbeAddOp4,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3VdbeAddOp4_constprop_627,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3VdbeAddOp4_constprop_628,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3HaltConstraint,,,untriaged,,
qagame,nitmod_unknown.c,codeApplyAffinity_isra_340,,,untriaged,,
qagame,nitmod_unknown.c,generateOutputSubroutine_isra_339,,,untriaged,,
qagame,nitmod_unknown.c,renameReloadSchema,,,untriaged,,
qagame,nitmod_unknown.c,returnSingleText,,,untriaged,,
qagame,nitmod_unknown.c,whereLoopInsert,,,untriaged,,
qagame,nitmod_unknown.c,printfTempBuf,,,untriaged,,
qagame,nitmod_unknown.c,valueToText,,,untriaged,,
qagame,nitmod_unknown.c,valueBytes,,,untriaged,,
qagame,nitmod_unknown.c,groupConcatInverse,,,untriaged,,
qagame,nitmod_unknown.c,getTextArg,,,untriaged,,
qagame,nitmod_unknown.c,statPush,,,untriaged,,
qagame,nitmod_unknown.c,hexFunc,,,untriaged,,
qagame,nitmod_unknown.c,lengthFunc,,,untriaged,,
qagame,nitmod_unknown.c,printfFunc,,,untriaged,,
qagame,nitmod_unknown.c,substrFunc,,,untriaged,,
qagame,nitmod_unknown.c,upperFunc,,,untriaged,,
qagame,nitmod_unknown.c,lowerFunc,,,untriaged,,
qagame,nitmod_unknown.c,likeFunc,,,untriaged,,
qagame,nitmod_unknown.c,compileoptionusedFunc,,,untriaged,,
qagame,nitmod_unknown.c,unicodeFunc,,,untriaged,,
qagame,nitmod_unknown.c,replaceFunc,,,untriaged,,
qagame,nitmod_unknown.c,trimFunc,,,untriaged,,
qagame,nitmod_unknown.c,groupConcatStep,,,untriaged,,
qagame,nitmod_unknown.c,minmaxStep,,,untriaged,,
qagame,nitmod_unknown.c,minmaxFunc,,,untriaged,,
qagame,nitmod_unknown.c,nullifFunc,,,untriaged,,
qagame,nitmod_unknown.c,applyAffinity,,,untriaged,,
qagame,nitmod_unknown.c,unixDlError,,,untriaged,,
qagame,nitmod_unknown.c,statGet,,,untriaged,,
qagame,nitmod_unknown.c,quoteFunc,,,untriaged,,
qagame,nitmod_unknown.c,freeSpace,,,untriaged,,
qagame,nitmod_unknown.c,pageFindSlot,,,untriaged,,
qagame,nitmod_unknown.c,verifyDbFile,,,untriaged,,
qagame,nitmod_unknown.c,errlogFunc,,,untriaged,,
qagame,nitmod_unknown.c,robust_open,,,untriaged,,
qagame,nitmod_unknown.c,unixLogErrorAtLine,,,untriaged,,
qagame,nitmod_unknown.c,unixLockSharedMemory,,,untriaged,,
qagame,nitmod_unknown.c,dropCell_part_439,,,untriaged,,
qagame,nitmod_unknown.c,defragmentPage,,,untriaged,,
qagame,nitmod_unknown.c,ptrmapGet,,,untriaged,,
qagame,nitmod_unknown.c,getOverflowPage,,,untriaged,,
qagame,nitmod_unknown.c,readDbPage,,,untriaged,,
qagame,nitmod_unknown.c,accessPayload_constprop_589,,,untriaged,,
qagame,nitmod_unknown.c,saveCursorPosition_part_490,,,untriaged,,
qagame,nitmod_unknown.c,saveCursorsOnList,,,untriaged,,
qagame,nitmod_unknown.c,saveCursorsOnList_constprop_588,,,untriaged,,
qagame,nitmod_unknown.c,moveToChild,,,untriaged,,
qagame,nitmod_unknown.c,getAndInitPage_constprop_562,,,untriaged,,
qagame,nitmod_unknown.c,moveToRoot,,,untriaged,,
qagame,nitmod_unknown.c,zeroPage,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3BtreeCursor,,,untriaged,,
qagame,nitmod_unknown.c,unixUnlock,,,untriaged,,
qagame,nitmod_unknown.c,nolockClose,,,untriaged,,
qagame,nitmod_unknown.c,moveToLeftmost,,,untriaged,,
qagame,nitmod_unknown.c,unixRandomness,,,untriaged,,
qagame,nitmod_unknown.c,unixClose,,,untriaged,,
qagame,nitmod_unknown.c,accessPayloadChecked,,,untriaged,,
qagame,nitmod_unknown.c,handleMovedCursor,,,untriaged,,
qagame,nitmod_unknown.c,dotlockClose,,,untriaged,,
qagame,nitmod_unknown.c,unixSync,,,untriaged,,
qagame,nitmod_unknown.c,unixShmPurge,,,untriaged,,
qagame,nitmod_unknown.c,unixShmUnmap,,,untriaged,,
qagame,nitmod_unknown.c,bindText,,,untriaged,,
qagame,nitmod_unknown.c,unixDelete,,,untriaged,,
qagame,nitmod_unknown.c,unixMapfile_part_408,,,untriaged,,
qagame,nitmod_unknown.c,unixFetch,,,untriaged,,
qagame,nitmod_unknown.c,openDirectory,,,untriaged,,
qagame,nitmod_unknown.c,pageReinit,,,untriaged,,
qagame,nitmod_unknown.c,unixTruncate,,,untriaged,,
qagame,nitmod_unknown.c,checkAppendMsg,,,untriaged,,
qagame,nitmod_unknown.c,checkPtrmap,,,untriaged,,
qagame,nitmod_unknown.c,checkTreePage,,,untriaged,,
qagame,nitmod_unknown.c,corruptSchema,,,untriaged,,
qagame,nitmod_unknown.c,vtabCallConstructor,,,untriaged,,
qagame,nitmod_unknown.c,renameEditSql,,,untriaged,,
qagame,nitmod_unknown.c,valueFromExpr_constprop_623,,,untriaged,,
qagame,nitmod_unknown.c,codeInteger_isra_380,,,untriaged,,
qagame,nitmod_unknown.c,addModuleArgument,,,untriaged,,
qagame,nitmod_unknown.c,notValidImpl_isra_388,,,untriaged,,
qagame,nitmod_unknown.c,havingToWhereExprCb,,,untriaged,,
qagame,nitmod_unknown.c,fixSelectCb,,,untriaged,,
qagame,nitmod_unknown.c,fixExprCb,,,untriaged,,
qagame,nitmod_unknown.c,whereLoopAddVirtual,,,untriaged,,
qagame,nitmod_unknown.c,parserDoubleLinkSelect,,,untriaged,,
qagame,nitmod_unknown.c,attachWithToSelect,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3SrcListAppendFromTerm,,,untriaged,,
qagame,nitmod_unknown.c,parserAddExprIdListTerm,,,untriaged,,
qagame,nitmod_unknown.c,isAlterableTable_isra_401,,,untriaged,,
qagame,nitmod_unknown.c,selectAddSubqueryTypeInfo,,,untriaged,,
qagame,nitmod_unknown.c,substExpr,,,untriaged,,
qagame,nitmod_unknown.c,substExprList,,,untriaged,,
qagame,nitmod_unknown.c,pushDownWhereTerms,,,untriaged,,
qagame,nitmod_unknown.c,multiSelectCollSeq_isra_425,,,untriaged,,
qagame,nitmod_unknown.c,constInsert,,,untriaged,,
qagame,nitmod_unknown.c,findConstInWhere,,,untriaged,,
qagame,nitmod_unknown.c,multiSelectOrderByKeyInfo_constprop_603,,,untriaged,,
qagame,nitmod_unknown.c,codeCompare_part_420,,,untriaged,,
qagame,nitmod_unknown.c,whereRangeVectorLen_isra_424,,,untriaged,,
qagame,nitmod_unknown.c,convertCompoundSelectToSubquery,,,untriaged,,
qagame,nitmod_unknown.c,whereUsablePartialIndex,,,untriaged,,
qagame,nitmod_unknown.c,whereApplyPartialIndexConstraints,,,untriaged,,
qagame,nitmod_unknown.c,exprNodeIsConstantOrGroupBy,,,untriaged,,
qagame,nitmod_unknown.c,whereIndexExprTransNode,,,untriaged,,
qagame,nitmod_unknown.c,selectWindowRewriteExprCb,,,untriaged,,
qagame,nitmod_unknown.c,analyzeAggregate,,,untriaged,,
qagame,nitmod_unknown.c,resolveOrderGroupBy,,,untriaged,,
qagame,nitmod_unknown.c,whereScanNext,,,untriaged,,
qagame,nitmod_unknown.c,whereScanInitIndexExpr,,,untriaged,,
qagame,nitmod_unknown.c,whereLoopAddBtreeIndex,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3WhereFindTerm,,,untriaged,,
qagame,nitmod_unknown.c,resolveSelectStep,,,untriaged,,
qagame,nitmod_unknown.c,exprMightBeIndexed2,,,untriaged,,
qagame,nitmod_unknown.c,whereLoopAddBtree,,,untriaged,,
qagame,nitmod_unknown.c,whereLoopAddOr,,,untriaged,,
qagame,nitmod_unknown.c,wherePathSatisfiesOrderBy,,,untriaged,,
qagame,nitmod_unknown.c,wherePathSolver,,,untriaged,,
qagame,nitmod_unknown.c,gatherSelectWindowsCallback,,,untriaged,,
qagame,nitmod_unknown.c,unixFullPathname,,,untriaged,,
qagame,nitmod_unknown.c,randomFunc,,,untriaged,,
qagame,nitmod_unknown.c,unixGetTempname,,,untriaged,,
qagame,nitmod_unknown.c,pragmaVtabOpen,,,untriaged,,
qagame,nitmod_unknown.c,resolveExprStep,,,untriaged,,
qagame,nitmod_unknown.c,loadExt,,,untriaged,,
qagame,nitmod_unknown.c,isDate,,,untriaged,,
qagame,nitmod_unknown.c,strftimeFunc,,,untriaged,,
qagame,nitmod_unknown.c,datetimeFunc,,,untriaged,,
qagame,nitmod_unknown.c,timeFunc,,,untriaged,,
qagame,nitmod_unknown.c,dateFunc,,,untriaged,,
qagame,nitmod_unknown.c,juliandayFunc,,,untriaged,,
qagame,nitmod_unknown.c,roundFunc,,,untriaged,,
qagame,nitmod_unknown.c,ctimestampFunc,,,untriaged,,
qagame,nitmod_unknown.c,cdateFunc,,,untriaged,,
qagame,nitmod_unknown.c,ctimeFunc,,,untriaged,,
qagame,nitmod_unknown.c,first_valueStepFunc,,,untriaged,,
qagame,nitmod_unknown.c,nth_valueStepFunc,,,untriaged,,
qagame,nitmod_unknown.c,instrFunc,,,untriaged,,
qagame,nitmod_unknown.c,randomBlob,,,untriaged,,
qagame,nitmod_unknown.c,memjrnlWrite,,,untriaged,,
qagame,nitmod_unknown.c,unixOpen,,,untriaged,,
qagame,nitmod_unknown.c,unixFileControl,,,untriaged,,
qagame,nitmod_unknown.c,unixShmMap,,,untriaged,,
qagame,nitmod_unknown.c,writeJournalHdr,,,untriaged,,
qagame,nitmod_unknown.c,syncJournal,,,untriaged,,
qagame,nitmod_unknown.c,backupOnePage_isra_479,,,untriaged,,
qagame,nitmod_unknown.c,backupUpdate,,,untriaged,,
qagame,nitmod_unknown.c,codeEqualityTerm,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3WhereCodeOneLoopStart,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3WhereBegin,,,untriaged,,
qagame,nitmod_unknown.c,exprCodeVector,,,untriaged,,
qagame,nitmod_unknown.c,exprCodeBetween_isra_525,,,untriaged,,
qagame,nitmod_unknown.c,computeLimitRegisters,,,untriaged,,
qagame,nitmod_unknown.c,codeExprOrVector,,,untriaged,,
qagame,nitmod_unknown.c,exprAnalyze,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3GenerateIndexKey,,,untriaged,,
qagame,nitmod_unknown.c,reindexTable_part_527,,,untriaged,,
qagame,nitmod_unknown.c,reindexDatabases,,,untriaged,,
qagame,nitmod_unknown.c,codeExprOrVector_constprop_594,,,untriaged,,
qagame,nitmod_unknown.c,multiSelect,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3MaterializeView_isra_528_constprop_565,,,untriaged,,
qagame,nitmod_unknown.c,findBtree,,,untriaged,,
qagame,nitmod_unknown.c,lockBtree,,,untriaged,,
qagame,nitmod_unknown.c,getPageMMap,,,untriaged,,
qagame,nitmod_unknown.c,getPageNormal,,,untriaged,,
qagame,nitmod_unknown.c,detachFunc,,,untriaged,,
qagame,nitmod_unknown.c,allocateCursor,,,untriaged,,
qagame,nitmod_unknown.c,newDatabase_part_486,,,untriaged,,
qagame,nitmod_unknown.c,allocateBtreePage,,,untriaged,,
qagame,nitmod_unknown.c,ptrmapPut,,,untriaged,,
qagame,nitmod_unknown.c,ptrmapPutOvflPtr_isra_499,,,untriaged,,
qagame,nitmod_unknown.c,setChildPtrmaps,,,untriaged,,
qagame,nitmod_unknown.c,copyNodeContent_part_500,,,untriaged,,
qagame,nitmod_unknown.c,relocatePage,,,untriaged,,
qagame,nitmod_unknown.c,autoVacuumCommit,,,untriaged,,
qagame,nitmod_unknown.c,clearCell,,,untriaged,,
qagame,nitmod_unknown.c,insertCell,,,untriaged,,
qagame,nitmod_unknown.c,freePage_part_501,,,untriaged,,
qagame,nitmod_unknown.c,balance,,,untriaged,,
qagame,nitmod_unknown.c,clearDatabasePage,,,untriaged,,
qagame,nitmod_unknown.c,charFunc,,,untriaged,,
qagame,nitmod_unknown.c,last_valueStepFunc,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3_create_filename,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3ParseUri,,,untriaged,,
qagame,nitmod_unknown.c,openDatabase,,,untriaged,,
qagame,nitmod_unknown.c,pragmaVtabClose,,,untriaged,,
qagame,nitmod_unknown.c,renameParseCleanup,,,untriaged,,
qagame,nitmod_unknown.c,attachFunc,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3_table_column_metadata,,,untriaged,,
qagame,nitmod_unknown.c,selectExpander,,,untriaged,,
qagame,nitmod_unknown.c,renameResolveTrigger,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3Update_constprop_554,,,untriaged,,
qagame,nitmod_unknown.c,destroyRootPage,,,untriaged,,
qagame,nitmod_unknown.c,openStatTable,,,untriaged,,
qagame,nitmod_unknown.c,analyzeDatabase,,,untriaged,,
qagame,nitmod_unknown.c,analyzeTable,,,untriaged,,
qagame,nitmod_unknown.c,renameTestSchema,,,untriaged,,
qagame,nitmod_unknown.c,dropColumnFunc,,,untriaged,,
qagame,nitmod_unknown.c,renameTableTest,,,untriaged,,
qagame,nitmod_unknown.c,renameTableFunc,,,untriaged,,
qagame,nitmod_unknown.c,pragmaVtabFilter,,,untriaged,,
qagame,nitmod_unknown.c,pragmaVtabNext,,,untriaged,,
qagame,nitmod_unknown.c,execSql,,,untriaged,,
qagame,nitmod_unknown.c,execSqlF,,,untriaged,,
qagame,nitmod_unknown.c,sqlite3_blob_open,,,untriaged,,
qagame,nitmod_unknown.c,MaxFragHolder,,,untriaged,,
qagame,nitmod_unknown.c,MaxSpreeHolder,,,untriaged,,
qagame,nitmod_unknown.c,MaxRSpreeHolder,,,untriaged,,
qagame,nitmod_unknown.c,AllocBan,,,untriaged,,
qagame,nitmod_unknown.c,AllocMute,,,untriaged,,
qagame,nitmod_unknown.c,AllocUser,,,untriaged,,
qagame,nitmod_unknown.c,AllocLevel,,,untriaged,,
qagame,nitmod_unknown.c,GetUserPointer,,,untriaged,,
qagame,nitmod_unknown.c,f_call,,,untriaged,,
qagame,nitmod_unknown.c,f_Ccall,,,untriaged,,
qagame,nitmod_unknown.c,str_upper,,,untriaged,,
qagame,nitmod_unknown.c,str_reverse,,,untriaged,,
qagame,nitmod_unknown.c,str_sub,,,untriaged,,
qagame,nitmod_unknown.c,str_rep,,,untriaged,,
qagame,nitmod_unknown.c,writer,,,untriaged,,
qagame,nitmod_unknown.c,str_len,,,untriaged,,
qagame,nitmod_unknown.c,gfind_nodef,,,untriaged,,
qagame,nitmod_unknown.c,match_class,,,untriaged,,
qagame,nitmod_unknown.c,str_lower,,,untriaged,,
qagame,nitmod_unknown.c,str_byte,,,untriaged,,
qagame,nitmod_unknown.c,gmatch,,,untriaged,,
qagame,nitmod_unknown.c,str_dump,,,untriaged,,
qagame,nitmod_unknown.c,str_char,,,untriaged,,
qagame,nitmod_unknown.c,push_captures,,,untriaged,,
qagame,nitmod_unknown.c,str_format,,,untriaged,,
qagame,nitmod_unknown.c,matchbracketclass,,,untriaged,,
qagame,nitmod_unknown.c,max_expand,,,untriaged,,
qagame,nitmod_unknown.c,match,,,untriaged,,
qagame,nitmod_unknown.c,str_gsub,,,untriaged,,
qagame,nitmod_unknown.c,gmatch_aux,,,untriaged,,
qagame,nitmod_unknown.c,str_find_aux_constprop_5,,,untriaged,,
qagame,nitmod_unknown.c,str_match,,,untriaged,,
qagame,nitmod_unknown.c,str_find_aux,,,untriaged,,
qagame,nitmod_unknown.c,str_find,,,untriaged,,
qagame,nitmod_unknown.c,DumpString,,,untriaged,,
qagame,nitmod_unknown.c,DumpFunction,,,untriaged,,
qagame,nitmod_unknown.c,luaU_dump,,,untriaged,,
qagame,nitmod_unknown.c,addk,,,untriaged,,
qagame,nitmod_unknown.c,patchlistaux,,,untriaged,,
qagame,nitmod_unknown.c,discharge2reg,,,untriaged,,
qagame,nitmod_unknown.c,exp2reg,,,untriaged,,
qagame,nitmod_unknown.c,jumponcond,,,untriaged,,
qagame,nitmod_unknown.c,codearith,,,untriaged,,
qagame,nitmod_unknown.c,codecomp,,,untriaged,,
qagame,nitmod_unknown.c,reallymarkobject,,,untriaged,,
qagame,nitmod_unknown.c,propagatemark,,,untriaged,,
qagame,nitmod_unknown.c,cleartable,,,untriaged,,
qagame,nitmod_unknown.c,sweeplist_constprop_3,,,untriaged,,
qagame,nitmod_unknown.c,markroot_isra_2,,,untriaged,,
qagame,nitmod_unknown.c,ll_require,,,untriaged,,
qagame,nitmod_unknown.c,ll_module,,,untriaged,,
qagame,nitmod_unknown.c,loader_preload,,,untriaged,,
qagame,nitmod_unknown.c,findfile,,,untriaged,,
qagame,nitmod_unknown.c,ll_seeall,,,untriaged,,
qagame,nitmod_unknown.c,gctm,,,untriaged,,
qagame,nitmod_unknown.c,ll_loadfunc_isra_3,,,untriaged,,
qagame,nitmod_unknown.c,loader_Croot,,,untriaged,,
qagame,nitmod_unknown.c,ll_loadlib,,,untriaged,,
qagame,nitmod_unknown.c,loader_Lua,,,untriaged,,
qagame,nitmod_unknown.c,loader_C,,,untriaged,,
qagame,nitmod_unknown.c,symbexec,,,untriaged,,
qagame,nitmod_unknown.c,getobjname,,,untriaged,,
qagame,nitmod_unknown.c,mainposition,,,untriaged,,
qagame,nitmod_unknown.c,resize,,,untriaged,,
qagame,nitmod_unknown.c,newkey,,,untriaged,,
qagame,nitmod_unknown.c,f_parser,,,untriaged,,
qagame,nitmod_unknown.c,resume,,,untriaged,,
qagame,nitmod_unknown.c,call_orderTM,,,untriaged,,
qagame,nitmod_unknown.c,Arith,,,untriaged,,
qagame,nitmod_unknown.c,ipairsaux,,,untriaged,,
qagame,nitmod_unknown.c,generic_reader,,,untriaged,,
qagame,nitmod_unknown.c,auxresume,,,untriaged,,
qagame,nitmod_unknown.c,save,,,untriaged,,
qagame,nitmod_unknown.c,inclinenumber,,,untriaged,,
qagame,nitmod_unknown.c,read_numeral,,,untriaged,,
